TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Meters per second),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-900NGX PMDG House,19:1:58,3062.89711009919574280502,150,2017/5/30,30.45527871483498927319,-86.52223305803482844567,15.94448263775172236478,0.01341784832740621457,192.09255835850152038802,16.55717484863856014954,-0.00107421778214388647,71.11914991590705881208,1617.79212685830430018541,23.04593581124791157322,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,4.87369060516357421875,97.75281186922282472551,97.75293434873491094095,-3.00,-0.65,-1.30,-15.54002108905113566095,-0.65104401744546758213,-72.53997405462746428384,
PMDG 737-900NGX PMDG House,19:1:58,3062.97650737697313161334,150,2017/5/30,30.45522685048310052025,-86.52224592525094237772,15.79948967225896083733,0.00000000000000000000,192.09250295056719437525,16.53293352343374067459,-0.00107864792818830406,71.23675560845263987630,1617.60122146364983564126,23.04462668141822234702,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,4.31266260147094726562,97.75414412829601928934,97.75426661259804461679,-3.00,-0.64,-1.62,-15.56285838016958322783,-0.81412615516703923380,-72.64692244763003259322,
PMDG 737-900NGX PMDG House,19:1:58,3063.05171377697297430132,150,2017/5/30,30.45517765284785838276,-86.52225813080170269131,15.66307371694921179994,-0.00000000000000000000,192.09246591131457648771,16.51021712816664077650,-0.00110525482009660018,71.34706883748366124109,1617.38209084809273008432,23.04339705744598632009,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,3.78426146507263183594,97.75538933219223736160,97.75551182107442116376,-2.99,-0.64,-1.91,-15.58472297832132724693,-0.96319855346644034366,-72.74938080244660909557,
PMDG 737-900NGX PMDG House,19:1:59,3063.12690557697351323441,150,2017/5/30,30.45512839509140334826,-86.52227035123435427977,15.52761057304342884322,-0.00000000000000000000,192.09243617468339948573,16.48723753538214609193,-0.00104444684247330236,71.45877148098409747945,1617.12636701135693328979,23.04215017266423615183,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,3.25897431373596191406,97.75664480925439647763,97.75676730281153936630,-2.99,-0.64,-2.20,-15.60693278851654675066,-1.11112428255926598553,-72.85285850738887347688,
PMDG 737-900NGX PMDG House,19:1:59,3063.22838757697354594711,150,2017/5/30,30.45506180305846299916,-86.52228687221678171682,15.34628441569836176939,-0.00000000000000000000,192.09237262356242581518,16.45563632050167512944,-0.00093247298049193932,71.61258044772672803902,1616.72351243642378904042,23.04043034498563002899,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,2.55486369132995605469,97.75836788002571609013,97.75849038004828628345,-2.98,-0.64,-2.59,-15.63724925654537578623,-1.31024243973943055330,-72.99417607945153463334,
PMDG 737-900NGX PMDG House,19:1:59,3063.30468847697375167627,150,2017/5/30,30.45501164926154658019,-86.52229931500775705899,15.21111838502607227497,-0.01076793032201310042,192.09234247061309019955,16.43173961544266248325,-0.00085079010481255895,71.72902436998150221825,1616.37758170823713044228,23.03912618409158596933,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,2.02923274040222167969,97.75966347348905571835,97.75978597848224183053,-2.98,-0.63,-2.88,-15.66033764168718533938,-1.45722983501733227563,-73.10169668857574265530,
PMDG 737-900NGX PMDG House,19:1:59,3063.38121957697376274155,150,2017/5/30,30.45496126963238125995,-86.52231181389748826405,15.07657219403055925966,-0.00000000000000000000,192.09229105692062944399,16.40746202949132026561,-0.00071592529396111897,71.84748569064664991402,1615.99371956677055095497,23.03779733602626578204,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,1.50530374050140380859,97.76097700455204630998,97.76109951463182312636,-2.97,-0.64,-3.17,-15.68377270647898846789,-1.60386035397063797525,-73.21059919626748069277,
PMDG 737-900NGX PMDG House,19:1:59,3063.47985029919618682470,150,2017/5/30,30.45489623077711627275,-86.52232794971953921959,14.90472975449485737443,-0.00511600775440594364,192.09225151477323834115,16.37654948761903028753,-0.00062626870322203489,71.99857862684456222269,1615.44512728289601000142,23.03609960108659038269,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.83505111932754516602,97.76263822050660223795,97.76276073724186232994,-2.97,-0.63,-3.53,-15.71425614514015478562,-1.78579363486022235641,-73.35264792495513574977,
PMDG 737-900NGX PMDG House,19:1:59,3063.53322697697376497672,150,2017/5/30,30.45486098050498213752,-86.52233669515895542190,14.81247268040009679169,-0.00000000000000000000,192.09221339185668853133,16.35842866238950321645,-0.00056681538709090103,72.08728135850688545361,1615.12280797691187217424,23.03510140164499020443,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.47462692856788635254,97.76362354203325821800,97.76374606250091403581,-2.97,-0.64,-3.73,-15.73087852098112016108,-1.89198157129250876807,-73.43005845290279864912,
PMDG 737-900NGX PMDG House,19:1:59,3063.63356357697375642601,150,2017/5/30,30.45479461628564266107,-86.52235315988680497412,14.64048509934228547991,-0.00000000000000000000,192.09217893818419042873,16.32552993404790342424,-0.00046365559415913237,72.24853978474929760978,1614.46962249351304308220,23.03328384777869075606,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.19829976558685302734,97.76539684217895853635,97.76551936969390510512,-2.96,-0.63,-4.10,-15.76245574450872410921,-2.07943333195299340233,-73.57718969390981555989,
PMDG 737-900NGX PMDG House,19:1:59,3063.70605109919597452972,150,2017/5/30,30.45474658877759921438,-86.52236507536724730016,14.51742045651929302608,-0.00792928652796691738,192.09215152880855725925,16.30244700471232732752,-0.00039603626128185016,72.36180453830289138750,1613.96013000593325159571,23.03200505129656860959,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.68059951066970825195,97.76662220123191104904,97.76674473391086905849,-2.96,-0.63,-4.35,-15.78555551333370488010,-2.20710040568744059186,-73.68476272480936017928,
PMDG 737-900NGX PMDG House,19:1:59,3063.80887747697352097020,150,2017/5/30,30.45467833908460875136,-86.52238200800576350957,14.34458422444397207585,-0.00000000000000000000,192.09211349019267345284,16.26732536555222452535,-0.00025633721935053387,72.53395848592116124109,1613.18262459971401767689,23.02994511212078165840,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-1.35931563377380371094,97.76779120058007777061,97.76791373992791989167,-2.95,-0.63,-4.73,-15.81863051451997392860,-2.39889501094854429297,-73.83859895539670503695,
PMDG 737-900NGX PMDG House,19:1:59,3063.90941337697358903824,150,2017/5/30,30.45461147113036659562,-86.52239859791754383878,14.17761085608821503001,-0.00342150558376862115,192.09208066528566405395,16.23291421004349999180,-0.00016943667712762781,72.70276056925449381652,1612.36149145414924532815,23.02803180631537571799,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-2.01648664474487304688,97.76962521141214779163,97.76974775829458508269,-2.94,-0.63,-5.08,-15.85130818112094885919,-2.58151756200445836598,-73.99086911475561123552,
PMDG 737-900NGX PMDG House,19:1:59,3063.98500207697361474857,150,2017/5/30,30.45456110474572497537,-86.52241109382994466159,14.05340301033519523344,-0.00000000000000000000,192.09204840751064580218,16.20703589647127174089,-0.00009369508838768997,72.82994301689990379600,1611.70515424673749294016,23.02658751428900174574,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-2.50629186630249023438,97.77099651587606388148,97.77111906852859135597,-2.94,-0.63,-5.35,-15.87614453276531278902,-2.71574890513467259723,-74.10653296347716434411,
PMDG 737-900NGX PMDG House,19:1:59,3064.09244027697377532604,150,2017/5/30,30.45448938023315577084,-86.52242888875314008601,13.87886862245119168335,-0.01329361981211872948,192.09202911885489584165,16.17006009652716969072,-0.00001592835862034373,73.01204266018332589283,1610.71545040135902127076,23.02451560213548376055,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-3.19602298736572265625,97.77294767856083979041,97.77307023957608578257,-2.93,-0.62,-5.71,-15.91178577524746629024,-2.90330881983570199267,-74.27262398842395896281,
PMDG 737-900NGX PMDG House,19:2:0,3064.16772907697395567084,150,2017/5/30,30.45443902220114651413,-86.52244138267465700665,13.75798793264911701328,-0.00000000000000000000,192.09200572205025991934,16.14377866033909114662,0.00004867521223350552,73.14173704359261307673,1609.98228068478192653856,23.02303694315099136247,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-3.67482161521911621094,97.77433745376551144091,97.77446002074155728678,-2.93,-0.63,-5.97,-15.93702615031366320864,-3.03395033656593149374,-74.39013138978663164380,
PMDG 737-900NGX PMDG House,19:2:0,3064.26824747697446582606,150,2017/5/30,30.45437166424138197840,-86.52245809437886236992,13.59846715456685295464,-0.00899858057781054849,192.09198064200921862721,16.10837720725695021429,0.00013737376621373524,73.31681896633565997945,1608.95383840039130518562,23.02103706103704894304,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-4.30804681777954101562,97.77620412824826701126,97.77632670333744613345,-2.92,-0.62,-6.31,-15.97103235525131381678,-3.20639403892430330245,-74.54844966635128855614,
PMDG 737-900NGX PMDG House,19:2:0,3064.36912237697470118292,150,2017/5/30,30.45430392272398378850,-86.52247490132850771261,13.44056086247464421035,-0.01415522309287983727,192.09197169849898045868,16.07229169982826633145,0.00021556973711691897,73.49565309312602323644,1607.86443829083691525739,23.01898973804847159386,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-4.93661737442016601562,97.77811801454956253110,97.77824059789811883547,-2.92,-0.62,-6.65,-16.00548661106177661395,-3.37819572530793754694,-74.70895378948637244321,
PMDG 737-900NGX PMDG House,19:2:0,3064.44547297697499743663,150,2017/5/30,30.45425255292103727811,-86.52248764644076572949,13.32257702669914323224,-0.00465209570529251989,192.09195754701221403593,16.04501590301173052922,0.00028596102590507463,73.63128192477749678346,1607.00279033912920567673,23.01743375701427041236,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-5.40761232376098632812,97.77956089028516828421,97.77968347998356080097,-2.91,-0.62,-6.90,-16.03184152159432684925,-3.50530999370430773610,-74.83155955941322190483,
PMDG 737-900NGX PMDG House,19:2:0,3064.54567227697498310590,150,2017/5/30,30.45418500894279745239,-86.52250440454342594876,13.16996242374831460609,-0.00000000000000000000,192.09196653509090424450,16.00935061129242953371,0.00039786385090128773,73.81005325317376275507,1605.82424166704390700033,23.01537784332928282538,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-6.01939153671264648438,97.78145320056015066257,97.78157579872613780481,-2.91,-0.62,-7.22,-16.06675099541967455252,-3.66896395616554205077,-74.99388976877152401812,
PMDG 737-900NGX PMDG House,19:2:0,3064.61820249919719572063,150,2017/5/30,30.45413602491999327526,-86.52251655786020023697,13.06118482934285296437,-0.00000000000000000000,192.09195589303010365256,15.98415696320304668632,0.00044276242228347102,73.93777733696825293919,1604.93765906265707599232,23.01390506167619065536,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-6.45768928527832031250,97.78279659926937483760,97.78291920361573374976,-2.90,-0.62,-7.45,-16.09222849306065228348,-3.78279882520835597504,-75.11252042567465991851,
PMDG 737-900NGX PMDG House,19:2:0,3064.69351999919717854937,150,2017/5/30,30.45408507642054019016,-86.52252919862314683996,12.94981176301261172057,-0.00000000000000000000,192.09196117290451866211,15.95743534451555767362,0.00047862613458048717,74.07488978068028018242,1603.98716582105021188909,23.01232014410089377066,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-6.90880727767944335938,97.78425388726292055708,97.78437649811749565743,-2.90,-0.62,-7.68,-16.11880129326911514909,-3.90355825136547895937,-75.23639226671825497306,
PMDG 737-900NGX PMDG House,19:2:0,3064.79690067697538324865,150,2017/5/30,30.45401500729895261088,-86.52254658341809090416,12.79967993386351388097,-0.00710511081066264247,192.09196329967443261921,15.92041740128620652683,0.00052437673163650052,74.26779859754768153834,1602.63436615156592779385,23.00993155538515466674,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-7.52112293243408203125,97.78789302435426122884,97.78801564630988707449,-2.89,-0.62,-8.01,-16.15556224883592406627,-4.07012382217621659919,-75.40765587200210973151,
PMDG 737-900NGX PMDG House,19:2:0,3064.87209787697520368965,150,2017/5/30,30.45396393972655246785,-86.52255925378646850277,12.69252621695836147353,-0.00000000000000000000,192.09196389495900803013,15.89384812572711069834,0.00055012962120679315,74.40844345092767753158,1601.61589642633680341532,23.00829517172379112822,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-7.96137714385986328125,97.78938454889163267580,97.78950717756607957654,-2.88,-0.62,-8.24,-16.18252087932403782133,-4.18849922466184487746,-75.53328714823960865488,
PMDG 737-900NGX PMDG House,19:2:0,3064.94869017697556046187,150,2017/5/30,30.45391183697340053982,-86.52257218101492242113,12.58518979249008218346,-0.00000000000000000000,192.09197155287603209217,15.86768522898522881803,0.00055916681670872945,74.54921390109586809558,1600.54915577470205789723,23.00665274324920517302,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-8.40527248382568359375,97.79086498115081838023,97.79098761672300099690,-2.88,-0.62,-8.47,-16.21017353217809642274,-4.30404551396136181296,-75.66227479974460834455,
